"","TargetID","ProbeID","AVG_Signal.C.1","AVG_Signal.C.2","AVG_Signal.C.3","AVG_Signal.L.1","AVG_Signal.L.2","AVG_Signal.L.3","AVG_Signal.M.1","AVG_Signal.M.2","AVG_Signal.M.3","AVG_Signal.H.1","AVG_Signal.H.2","AVG_Signal.H.3","fdr[id, 1]","pval","slp"
"13017","HIST1H4H",2970019,5.62654139431275,5.40402782097015,5.45275371985246,5.16991565174351,5.34281260643459,5.25853649653619,5.12930682381375,5.00461722177069,5.15271339268924,5.02058562494942,4.88507207112091,5.09006242772758,0.0235393695606173,0.000390971503806716,-0.0437908499413842
"34453","NRCAM",2750092,5.33801873339959,5.22950305054768,5.2786247332023,5.07517381523383,5.11739483066779,5.10836678258959,4.93734749832642,4.82189316949938,5.01860346374543,4.74666974826179,4.85046654194343,4.99314997975524,0.0235393695606173,0.000389989646084666,-0.0380075388297485
"38301","RAD17",5310475,5.49223805918534,5.54478674316574,5.50655030512649,5.3322355847515,5.32398511329661,5.31566600488265,5.31811999384422,5.24174701505964,5.32641879665891,5.19462213020927,5.20345708552408,5.2501769912201,0.0235393695606173,0.000390287912672462,-0.0241468855311946
"39694","RYBP",840554,6.60988818147199,6.41591495512723,6.41673228251233,6.23225153359479,6.33434478002453,6.37058567987654,6.31698416503906,6.07373553954078,6.20334490614348,6.08586522252947,6.07304453410041,6.10054314213422,0.0235393695606173,0.00039092082047846,-0.0350844218710433
"20847","LOC100132153",7380494,4.67842064772768,4.60616968632117,4.60116216459055,4.60616968632117,4.61512051684126,4.66908351173174,4.64918707140487,4.66720557690754,4.69409639518249,4.716711560721,4.75874927391639,4.76302827060367,0.0235784924601663,0.000392119552144853,0.0117039535109105
"18074","KIAA1267",1850079,6.23558650480738,6.13815892625879,5.9646070929381,5.90099264394391,6.1396690117577,5.94803498918065,5.90645117278103,5.8027224225111,5.8910915729612,5.71505206691443,5.78228553614414,5.70877001616724,0.0235913768636489,0.000392832343016193,-0.0349470713208221
"33373","MVD",1440020,6.27701935854359,6.22594360808594,6.16751649088834,5.7310733348921,5.71241180135426,5.71505206691443,5.81562195641174,5.54673872504651,5.7623657987551,5.47478850966382,5.38403624195057,5.4553211153577,0.0237244665637768,0.000395549819724444,-0.0624876581873307
"4786","CARS",7000682,7.0833878476253,6.94041606122169,6.93789643589412,6.45692662912244,6.61780396708631,6.64261717096525,6.38536301884468,6.19481347109401,6.30243580878771,6.22574584283265,6.14782706473184,6.32400047519339,0.0237371965388775,0.000396281626476687,-0.0658948471075924
"9774","FAM3B",6270743,5.19573077777294,5.13049025590453,5.02519544542759,5.02453819926525,5.08140436498446,5.07267068501571,5.30678144496017,5.16763904290592,5.28776185260852,5.43153621033426,5.30678144496017,5.38952824660142,0.0237371965388775,0.000398653296001918,0.0288784801717237
"18929","LEPREL1",4280524,7.71150421586988,7.76866014277556,7.77754123320054,7.71432042657764,7.73030659675334,7.72325282681954,7.62491191200243,7.34607472396125,7.53567036460447,7.43396200478643,7.3188047653842,7.51447273154369,0.0237371965388775,0.0003992732591963,-0.0339594791487093
"30319","LOC729970",6110093,5.67125928295064,5.54243932424744,5.53101513066706,5.47897086624129,5.47142998425668,5.50125821054473,5.48604097263099,5.26320818943447,5.45915989166487,5.24333305821528,5.25436547901885,5.34948565312244,0.0237371965388775,0.000399073204961231,-0.0272380329508145
"38076","PVR",780524,7.23943031311955,7.20012634092005,7.21163053132867,6.87109129461055,7.01355569786835,6.93352048686816,6.87574848284705,6.68311060154166,6.78728112551426,6.57507584059962,6.56849917098431,6.86202542727596,0.0237371965388775,0.000396867022697583,-0.047748126978806
"42006","SPAG9",3370603,6.50293995971547,6.31662302382892,6.28338761381702,5.9648638653108,6.15676709873234,6.18908514119111,6.02199375214281,5.95402225163211,6.00388706710654,5.75193751654325,5.91377323939211,5.90835464038498,0.0237371965388775,0.000398791173227537,-0.043652349094008
"43357","TFIP11",2570441,6.25709271002835,6.16919223489171,6.11412455984387,6.00116732256937,6.14096155825389,6.14804085415008,6.07258359839277,5.89577929697357,6.03260649043916,5.85764739937364,5.77548278882139,5.96357934361845,0.0237371965388775,0.000398038914402062,-0.0292705539747225
"46462","ZMIZ1",2450131,7.46077795144792,7.45112553422385,7.34355558688637,7.24107970931262,7.31561751169002,7.37869596904921,7.30720231476474,7.10043962281164,7.23561914106675,7.12012095712447,7.17004261741397,7.07403213860724,0.0237386226362477,0.000399798876679192,-0.0270845850085255
"4160","C5ORF41",6840491,5.96048974280855,5.80211837537706,5.76581786557565,5.59545459777057,5.75225512810698,5.67297956550116,5.53457455700763,5.30876262440958,5.50451819713193,5.427150238391,5.38449506278909,5.39362754635236,0.0237629889771263,0.000401725093286496,-0.0412081243655045
"30546","LOC730805",2650441,4.90897164031976,4.88884423704233,4.91998092582813,4.9635436865624,4.92362391710663,4.9600435079802,4.87672287650999,4.78582368568135,4.84024230816757,4.77828280369674,4.79579054559674,4.76046307039413,0.0237629889771263,0.000401450644775831,-0.0148981942519397
"41094","SLC3A2",4880161,6.16751649088834,6.16667756466464,6.17690623123818,5.43241110102874,5.48188814274242,5.6164073951712,5.38998455507386,5.26785815906333,5.41920668382349,5.25070151260637,5.01462731536579,5.1806593230798,0.0237629889771263,0.000402719970408793,-0.0833267169745074
"45375","USF2",6330088,5.75953248976069,5.65564209932827,5.52942908751142,5.39044065542384,5.64332450561909,5.44414781475958,5.42671058131644,5.33657607866513,5.44802963977636,5.23537756677416,5.29781724150635,5.24438902452248,0.0237629889771263,0.000401347290822966,-0.0344812582027932
"45694","VPS8",2140538,6.25805065626503,6.10946978029889,5.9633222411617,5.84817137728151,6.00536745227697,5.92425579741453,5.93197990027309,5.71571104552148,5.85793315448346,5.62184909189352,5.69507803402605,5.706777983636,0.0237629889771263,0.000402247339745338,-0.0382436948009785
"32935","MPHOSPH9",6590707,5.42846805101308,5.30031536921071,5.33271879326537,5.35280555183211,5.3949902538083,5.33513133967075,5.3097517441737,5.19017520792833,5.33801873339959,5.11679548992465,5.0962011824259,5.19573077777294,0.0238809438225306,0.000405223630993219,-0.0220145272322132
"33902","NEDD4",5560576,5.53180720991639,5.64932628886014,5.55334710672457,5.22251565313175,5.34185566856252,5.32739061403374,5.20455598673356,5.05942545826569,5.1469129123888,5.070789216916,5.09375020080676,5.09497644253001,0.0239191648466419,0.000406377628990134,-0.0423442417069309
"45","AARS",290603,8.523334296173,8.48904059999665,8.30090111505113,8.021256180144,8.17599781832589,8.07977291206652,7.94015653753785,7.59392819580475,7.83249025763895,7.72041732804322,7.73914150376585,7.72964741543264,0.0239854024372865,0.000415032694255184,-0.0635196685165494
"2884","C10ORF75",7330730,5.23750522715128,5.15790521283129,5.26372592177842,5.05049682752139,5.093136515608,5.19849703126583,4.88204405972327,4.87290462063018,5.01462731536579,4.85203026391962,4.88582764350291,4.95371214669663,0.0239854024372865,0.000413456281245977,-0.0309839540340068
"4461","C9ORF150",2600379,6.20334490614348,6.20111750823969,6.06355262350224,5.64473993402242,5.77330853730481,5.65529226549577,5.58048425831171,5.17388728816986,5.48645530866343,5.26113457542032,5.29731686621445,5.3687758301966,0.0239854024372865,0.000409599005636989,-0.0734132757291792
"5491","CDC7",4900044,5.24491658982092,5.20290718174338,5.15617759938691,5.00260312239899,5.14923714353388,5.08574276658306,5.04728861174429,4.96703165661412,5.06575459331733,4.95229971708329,4.87824610605051,4.98838968514894,0.0239854024372865,0.000412368055621843,-0.02266811464146
"5855","CHD4",430224,6.96630716593175,6.90022701256135,6.8060547241558,6.9249073377997,6.90555285542694,6.96375746909742,6.9049513516494,6.76837826251349,6.75483717255742,6.67834211465433,6.65659798121273,6.66044710066863,0.0239854024372865,0.000410071912238089,-0.024208421269269
"8569","EBP",4250156,6.97662814326851,6.76388490856244,6.74181875143751,6.48844476405192,6.6401372375661,6.57939009125482,6.41460584022909,6.33292432524023,6.50443786293143,6.28748674383476,6.29876540642891,6.39124687208065,0.0239854024372865,0.000415105648334587,-0.0436927096295193
"9812","FAM53B",6380079,5.63621715516043,5.53141124871541,5.43022243742798,5.32447232402489,5.40357787720553,5.41920668382349,5.4262707308585,5.30678144496017,5.35611446527425,5.18906038061109,5.2559316500516,5.19240114095649,0.0239854024372865,0.000413072166298587,-0.0270075870220159
"11148","FRMD5",5890687,5.17953383055807,5.08697886068359,5.05049682752139,4.99721227376411,5.02585225990112,5.0401940963378,4.96563792816552,5.02716459604747,4.97948856509942,4.89858579028763,4.77068462446567,4.93734749832642,0.0239854024372865,0.00040874718300704,-0.0208540201661447
"28602","LOC653103",830138,6.22811644844698,6.33025552194815,6.26587139235973,6.05208916892442,5.91296231895302,5.99271376650841,5.89880086224456,5.76675727381759,5.89934925820018,5.8452820369299,5.80392942326114,5.61458689585173,0.0239854024372865,0.000413002484840407,-0.0443874579414311
"31014","LRRN1",3870161,5.67091487103058,5.53812135875535,5.37249676472229,5.44111816517971,5.55644188675749,5.47478850966382,5.52744298953979,5.11859243560135,5.32447232402489,5.10533922956555,4.97466263363744,5.08883014168131,0.0239854024372865,0.000414969025103443,-0.0462691343874946
"36905","PNMA3",7320270,5.41298444152616,5.34376862945195,5.28167972539501,5.08388575583585,5.085124146087,5.17105201550216,4.92870191133357,4.97673374242057,4.94875989037817,4.99043258677874,4.84811636459848,4.9111832151246,0.0239854024372865,0.000413045849542728,-0.0376404925674458
"39561","RRP12",3460687,6.20859002609663,6.11743618666992,6.06401773978969,5.80724118302443,5.93118361622305,6.02344759296103,5.88248638453824,5.67504000579055,5.86505062225232,5.72880023763149,5.65354125821945,5.71340271803319,0.0239854024372865,0.000415073641853094,-0.0376001914495457
"39992","SCYL1",1580093,7.83708068912675,7.85177790259418,7.73328944758541,7.74062092271116,7.70458657081896,7.71087731275065,7.70521742880672,7.52137212058527,7.63588342843733,7.50615212299627,7.45147394605015,7.62861489810862,0.0239854024372865,0.000409779988345931,-0.0257740651539157
"41068","SLC38A7",3420017,5.38952824660142,5.4731106569212,5.33320176840154,5.1806593230798,5.25436547901885,5.39906726964818,5.29129275161107,5.23271160945004,5.29781724150635,5.06006017742378,5.07016127341028,5.1113851971964,0.0239854024372865,0.000411417341156728,-0.0272706126628641
"46217","ZBED3",5310086,5.27607175760072,5.28066243130932,5.22682136484297,5.34089781408315,5.21927415920758,5.23057371446152,5.10836678258959,5.04471460774912,5.16649879192719,5.06006017742378,5.07517381523383,5.07141676635611,0.0239854024372865,0.000411980746726999,-0.0207001547239943
"36775","PLEKHM2",3390092,7.32481952293365,7.13113880150095,7.06595489365568,6.93059251288489,6.90264222959531,7.06390396147207,6.94089987757444,6.84129491228187,6.98915091718613,6.75530315579046,6.73530484198345,6.75623447134089,0.0240088956583616,0.000416019576946866,-0.0359005549582981
"39818","SAT2",1980762,7.19436177320699,7.08238062914162,7.02438209091386,6.83604443142814,7.02108396428914,7.0080530002975,6.82567716794653,6.62724741027836,6.86755808923072,6.67569711027835,6.57200278328527,6.77273706730405,0.024025156545867,0.000416809025720196,-0.0397633032916347
"11864","GLRB",60603,6.3029852090396,6.18579701656807,6.14332689641723,6.04334516898497,6.16919223489171,6.10143940031655,5.91943134420815,5.75161980407036,5.95090293535186,5.82156551031258,5.71373280550937,5.92719265708784,0.0240762318094364,0.000418203887060345,-0.0379660532205041
"10374","FICD",3850687,6.3974295302578,6.45582729646363,6.31227912559564,5.69910488510509,5.81323460821728,5.76581786557565,5.47771799491433,5.34137685600848,5.44673737166631,5.33945930987921,5.37897526956549,5.33849915618087,0.0241926235422277,0.000420736833574655,-0.0883615251775818
"45745","WARS",4860224,8.25881098800932,8.1066049826093,8.178694903739,7.45495140405778,7.58731050602262,7.69743915959011,7.35493798044217,7.03676395954567,7.34219649532682,7.09705244951252,7.0811201777332,7.23547503846545,0.024238058508971,0.000422039182033939,-0.0896691190509393
"42854","TACC2",5570286,5.58837162314487,5.427150238391,5.47604505433176,5.33609473088207,5.50736199348274,5.50736199348274,5.39408198853242,5.27658287440203,5.35327892462201,5.23856736214226,5.19240114095649,5.28117120771307,0.0242749764452264,0.0004231949700423,-0.0251565137196638
"31319","MALT1",1770386,6.63002353738352,6.36078420857979,6.14932263172356,6.60556852032747,6.79211993538321,6.78400447154596,7.1550839970847,6.78536163076807,7.08957671073441,7.14905304087639,7.08170858610557,7.28550654852279,0.0243662074127927,0.000425300325908476,0.0710908786030608
"40982","SLC2A6",6180465,6.50951401596329,6.49571862549093,6.35558669168176,6.06052408303948,6.08654742835467,6.21220521380588,5.94174895486205,5.729125282328,5.92157841964382,5.81054201122774,5.74011440390359,5.89247259790103,0.0245808485007717,0.000429566209034469,-0.0565388560476854
"12546","GTPBP2",650441,5.17897060891547,4.99247132346858,5.08016135674487,4.87443367291585,4.93087032562739,4.95723451736914,4.85437127162159,4.80974235171687,4.85281120890269,4.73268350628705,4.81705054502359,4.77322377098434,0.0247436767892394,0.000432934606459654,-0.0266870830700791
"16910","IFI44L",3870338,5.75984769858915,5.64509347830752,5.54400488229714,5.73495809212465,5.76456394691606,5.73786178830906,5.4743693103284,5.3858702635559,5.56948888687283,5.26113457542032,5.37156782828763,5.35564243316731,0.0247726929080306,0.000433965776065706,-0.0367659808542675
"2528","BLCAP",2690524,7.32712329225929,7.13369491759835,7.18067898045837,6.82892849843617,6.84758055594607,6.95844839329766,6.9049513516494,6.79178310272972,6.92775396548883,6.67871940196309,6.62313518056618,6.69616967650166,0.024848981762828,0.000437511538847976,-0.0438923727116448
"10249","FER1L3",3170273,8.54537240168155,8.4811928871752,8.36678881874233,8.30144721048246,8.47472400769107,8.47838999109234,8.41320950527128,8.08317427589001,8.13853553122766,8.10076824307173,8.06454213170132,8.06328335946726,0.024848981762828,0.00043789779549242,-0.038845221992282
"14145","HS.348844",7560520,6.06168999199748,5.9872054901876,5.94646718117725,5.65634140005607,5.77827132664694,5.77703293639579,5.6753830001345,5.38081858805978,5.59731023014568,5.41119952360471,5.49017662782248,5.52903218335856,0.024848981762828,0.000436328815079758,-0.0460487365659999
"18499","KRT17",3840445,6.01713229385656,5.60174974909105,5.71175064430538,5.74139933822751,6.02538276531144,5.69742900068403,5.42978412929034,5.10533922956555,5.33561315129173,5.14516618705386,5.14633100955016,5.12752904556775,0.024848981762828,0.00043650676995628,-0.0696245716011425
"37543","PRKDC",770390,5.49058925419516,5.47520753334478,5.38541207339897,5.42978412929034,5.47185041730891,5.37156782828763,5.46637095154429,5.24965219456676,5.34137685600848,5.23537756677416,5.19295685089021,5.21384820992159,0.024848981762828,0.00043792766287426,-0.0228501314635541
"5337","CD320",2340327,6.7122268947009,6.46443252831773,6.47095429056412,6.39942653541473,6.51219099555123,6.50563457212436,6.42567906850213,6.26947499986303,6.43615036836943,6.19154415882364,6.14354164998833,6.27833378930274,0.0249845258303923,0.000440844390008612,-0.0322602096767739
"33912","NEFM",1660767,6.15038952609554,6.06819407996666,5.94489691129165,5.82747394699875,5.95713186802748,5.8910915729612,5.93938146723776,5.75257263882563,5.86590132413264,5.73947131706471,5.65003001865695,5.70044357339069,0.0250419060237027,0.000443417189892359,-0.0305899260534948
"36922","PNPLA7",5050577,5.36363683266868,5.28269598564508,5.25801606977451,5.19628464098288,5.28167972539501,5.29078910012725,5.21981513839308,5.06259503302697,5.15905529921453,5.08202529018293,5.12277279403311,5.07704705961551,0.0250419060237027,0.000443332317321745,-0.0202567838794555
"38300","RAD17",4150497,5.65983058712702,5.67297956550116,5.53851467242807,5.51985963649527,5.50614421375035,5.54907608489522,5.48728346606066,5.40087395487313,5.47478850966382,5.43328522695852,5.28877195370451,5.41343017364854,0.0250419060237027,0.000443444355764911,-0.0219569107303845
"42297","SRRM2",7570551,6.94234992374664,6.76099389758673,6.76145702136484,6.67000557527856,6.86265330506972,6.72707237885669,6.69443828848566,6.39359075395063,6.46785399355285,6.40208302045694,6.43679118864128,6.43966980889231,0.0250643359517653,0.000444371190827528,-0.0394424398751816
"8555","EARS2",1170156,6.14611510197689,6.0294826142955,5.93780002252229,5.79636165594929,5.90099264394391,5.89770316729351,5.81084154694961,5.60285655606624,5.74875584029893,5.63121178182137,5.61822458629455,5.6970934865054,0.0250662606779437,0.00044493499924926,-0.0349412095616805
